"OriginalPath","MovedTo","Timestamp"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.159.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.159.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.16.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.16.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.160.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.160.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.161.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.161.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.162.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.162.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.163.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.163.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.164.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.164.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.165.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.165.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.166.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.166.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.167.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.167.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.168.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.168.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.169.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.169.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.17.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.17.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.170.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.170.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.171.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.171.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.172.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.172.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.173.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.173.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.174.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.174.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.175.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.175.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.176.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.176.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.177.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.177.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.178.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.178.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.179.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.179.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.18.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.18.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.180.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.180.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.181.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.181.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.182.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.182.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.183.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.183.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.184.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.184.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.185.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.185.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.186.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.186.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.187.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.187.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.188.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.188.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.189.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.189.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.19.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.19.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.190.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.190.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.191.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.191.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.192.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.192.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.193.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.193.diff.txt","8/31/2025 11:32:41 PM"
